"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NEDL3","23327",-1.46128893355017,11.793184561011,-3.85028067011108,0.000823235702694962,0.00325188316406975,-1.1269690714221
"NEDP1","123228",0.00189096411091771,7.67164074013927,0.0113977147904437,0.991005099709825,0.993859850292979,-7.03030154156437
"NEEP21","27065",-0.0128701002740677,6.97769712500622,-0.0450978408014107,0.96442126516738,0.973903966011134,-7.02931558049715
"NEF3","4741",0.742456223175608,6.68895605397078,1.93460247740526,0.065519013413991,0.11595299327819,-5.23651351351627
"NEFA","4925",0.59862336367296,9.48688844573467,3.6734314165024,0.00127183650421443,0.00460982816725627,-1.55039325738588
"NEFL","4747",1.5626238168283,7.79054171801163,2.23947990130491,0.0351580031578025,0.0697507791960441,-4.68418954473562
"NEFM","4741",0.742456223175608,6.68895605397078,1.93460247740526,0.065519013413991,0.11595299327819,-5.23651351351627
"NEGF1","5764",-0.722571200505604,7.8697582959021,-2.37821125025599,0.0261514377034426,0.0546942556487841,-4.41571256108725
"NEGF2","4192",0.932179196597865,7.82683537481916,2.85176233424563,0.0090640723367945,0.022683692427202,-3.43215426513841
"NEGR1","257194",-0.866811466742565,7.88612918694498,-2.37480487426777,0.0263444566041595,0.0549858928388114,-4.42242251513989
"NEIL1","79661",-0.866472360000683,9.06906074247074,-5.5405315557449,1.26266447081822e-05,0.000130592801902164,3.00194909277217
"NEIL2","252969",0.302582342630181,8.21195557708497,2.12348305735961,0.0447650737349923,0.0849666398935664,-4.90073055902755
"NEK1","4750",-0.21231567517756,9.62351307480401,-2.31489871574112,0.029960461960632,0.061201154106416,-4.53947223381053
"NEK10","152110",-0.0289233999567218,7.37174099304954,-0.144354896605398,0.886486307388129,0.918808224969831,-7.01958188093423
"NEK11","79858",-0.366502299507813,8.59617135146335,-2.28219887256014,0.0321210600157384,0.0648573255188406,-4.60258666341216
"NEK12A","284086",-1.11717358690762,8.10525745432293,-7.5965808433601,1.07757214360573e-07,4.31996225308532e-06,7.76468860689003
"NEK3","4752",-0.375436462154726,8.65162871474592,-3.78861547094237,0.000958353314117538,0.0036805853817701,-1.27511578430514
"NEK4","6787",-0.587940256092869,9.20154462562792,-6.28910725632223,2.1032195835231e-06,3.52062592535271e-05,4.79159890127892
"NEK5","341676",-0.202767474030948,7.32805774610267,-1.37397626659596,0.182782778993021,0.265897748221685,-6.09129417924797
"NEK6","10783",1.55295350317266,10.2174690504819,4.63278324256461,0.000118070211743708,0.000701810718924525,0.781586870141557
"NEK7","140609",0.155725754179153,9.90118806355884,1.11429242782863,0.276741441413378,0.371444676884585,-6.40433372003066
"NEK8","91754",-0.518025492490398,10.8691486752126,-3.89360521718284,0.000739741116702918,0.00298730056742612,-1.02259350384344
"NEK9","91754",-0.518025492490398,10.8691486752126,-3.89360521718284,0.000739741116702918,0.00298730056742612,-1.02259350384344
"NELF","26012",-1.06611951058484,9.96643704822929,-3.56292252616382,0.00166649089148129,0.00571866102640454,-1.81249362086935
"NELFA","7469",-0.636299617028458,9.10566379744597,-4.80729555270653,7.65679859943387e-05,0.000502790116170028,1.21026794035652
"NELFB","25920",-0.32796428281822,9.39254142255746,-3.1609302233981,0.00439184296765124,0.0125069316998283,-2.74478038858432
"NELFCD","51497",-0.0528796792226469,9.8567126722638,-0.547548600627508,0.5893126184361,0.67803321573318,-6.87611938456931
"NELFD","51497",-0.0528796792226469,9.8567126722638,-0.547548600627508,0.5893126184361,0.67803321573318,-6.87611938456931
"NELFE","7936",-0.184080529050924,9.47720759216746,-1.29345684840723,0.20878102130338,0.295850549949129,-6.19442199142429
"NELL1","4745",-2.49199721574666,7.37098045273464,-9.2846609892358,3.24200299358939e-09,3.48712470641551e-07,11.2642109035424
"NELL2","4753",0.376298033428397,6.64087866022244,1.32581757654585,0.198006955754865,0.283383325421351,-6.15361484683647
"NEMF","9147",-0.327815216795534,10.5470679542748,-3.07447277796276,0.00538973604115768,0.014790416831441,-2.93998721539954
"NEMO","8517",-0.564047034415831,8.49671530487956,-3.7410271308252,0.00107737732195933,0.00404022840713087,-1.3890862293911
"NEMP1","23306",0.825884091242195,9.02724421904303,6.91328655345873,4.95467159588714e-07,1.26923448553853e-05,6.2379036464569
"NEMP2","100131211",0.384695148948039,9.20088418949551,2.81679290576282,0.00982407701248766,0.0242235997406227,-3.50789848831933
"NENA","6335",0.524213385394461,8.40366226889095,1.34650828102143,0.191348807132145,0.275852373397361,-6.12707157147821
"NENF","29937",0.0815008678717177,8.68319829427035,0.621686521851551,0.540303810771995,0.633644936177943,-6.8318960314769
"NEO1","4756",-0.0227209380298827,10.8138699013736,-0.103328845651143,0.918603820009607,0.942159155819719,-7.02484072286137
"NEO1L","374868",-0.362978294449597,10.2048157550558,-3.21327493307114,0.00387705097628702,0.0112976005029113,-2.62558043589712
"NEP","780",-0.725787706506511,11.5859385621865,-3.07259243303761,0.00541369773080471,0.0148433782598485,-2.94420856142754
"NEPH1","55243",-0.270359674907333,11.2375990893674,-0.944860461551642,0.354618196184022,0.453281440906812,-6.57689367422483
"NEPH2","84623",-0.0104141236968562,6.70522314919891,-0.0549142680168687,0.956684253021056,0.968425322640353,-7.02880719593702
"NEPRO","25871",0.0166404333576331,9.53538552985259,0.175476104885069,0.862251803993619,0.899841777092856,-7.01443294610597
"NER","7376",-0.13298891362694,9.87358938368965,-1.28944475853438,0.210147805347725,0.297310959236618,-6.19942076973489
"NERCC","91754",-0.518025492490398,10.8691486752126,-3.89360521718284,0.000739741116702918,0.00298730056742612,-1.02259350384344
"NERF","1998",-0.255671234810778,9.95271300600152,-2.0762981896894,0.0493073709422329,0.0920624018331463,-4.98662367985141
"NES","10763",-1.1727753618679,11.351278297611,-3.14551939804298,0.00455558728012557,0.0128719194022575,-2.77973144107359
"NESCA","23623",-0.548494105073933,9.34799511861632,-3.03392952829288,0.00592970659570453,0.0160045777038014,-3.0307696468926
"NESH","51225",0.523491056127636,8.37221535073105,2.37601109533246,0.0262759577090199,0.0548933032506414,-4.42004713415757
"NESHBP","25890",-0.199947585137911,10.0153130590045,-0.345668875168275,0.732754849853964,0.798789594934277,-6.96865063887988
"NESI","55788",0.287549810902107,9.89568760813785,1.20461111966204,0.240686756430207,0.331903367603298,-6.30195038167714
"NET","2047",0.0391184022759683,7.10796897732323,0.114332229753092,0.90997346636873,0.93602142744403,-7.0236010294564
"NET1","10276",0.170505661397895,10.2687451198989,0.587606300490535,0.562560992781439,0.65382262131034,-6.85290060744531
"NET2","23554",0.246189013088729,9.82603137231546,0.776178349844618,0.445606676119641,0.544489766437562,-6.72244108023037
"NET5","10867",-0.0390426959404468,11.0455631855046,-0.247514567910794,0.806721304769668,0.856774731511665,-6.9986840893449
"NET6","27075",1.05492995532332,7.26903804495359,4.80675330436871,7.66709770132667e-05,0.000502902438135306,1.2089361416845
"NET7","23555",-0.263315103251518,8.81199056723014,-0.961613897000458,0.346313347477537,0.445123640964028,-6.56099011152808
"NETO2","81831",2.95260580949046,8.09212192980645,9.50333503439899,2.11588840479882e-09,2.44078460260814e-07,11.6891240313825
"NEU","2064",-1.70364959857134,11.6201744311565,-4.45945827708932,0.000181652672349377,0.000987573544165894,0.356095513896328
"NEU1","4758",0.686224382623534,9.78312559481982,3.27845778589136,0.00331720864234339,0.00997669457348657,-2.47614043201043
"NEU3","10825",0.0223352069465044,8.22042796241744,0.210457080950473,0.835176996628659,0.879136587273135,-7.00745287128665
"NEURL","9148",-0.763993693240158,7.26619917540733,-2.89226259608696,0.00825378352199478,0.021053033149597,-3.34388444190783
"NEURL1","9148",-0.763993693240158,7.26619917540733,-2.89226259608696,0.00825378352199478,0.021053033149597,-3.34388444190783
"NEURL1A","9148",-0.763993693240158,7.26619917540733,-2.89226259608696,0.00825378352199478,0.021053033149597,-3.34388444190783
"NEURL1B","54492",0.769668563037591,10.1039152679262,2.14624176982313,0.0427116617705989,0.0818794489072934,-4.85884091639176
"NEURL2","140825",-0.142532940225903,7.24027307889877,-0.817575454030472,0.42204613925788,0.521137797567195,-6.68920444803237
"NEURL3","54492",0.769668563037591,10.1039152679262,2.14624176982313,0.0427116617705989,0.0818794489072934,-4.85884091639176
"NEURL4","84461",-1.10338004152083,9.92513992156568,-9.37576658912967,2.71196788769567e-09,2.97736667615361e-07,11.4420184438138
"NEXMIF","340533",-1.36444725385567,7.52381924529052,-4.82252219267827,7.37320881426277e-05,0.000489609900468902,1.24766423530838
"NEXN","91624",-0.0816060651448716,9.12082732095471,-0.267159363062591,0.791743735052106,0.845096454223848,-6.9934631864148
"NF1","4763",0.172933749567992,12.0578062059806,2.09669769557665,0.0472952059932187,0.0890139353942369,-4.94964896232211
"NF2","4771",-0.171245329296481,10.8178533054027,-0.666676724876561,0.511657033104679,0.607116004024552,-6.80241774466745
"NF45","3608",-0.0382067051614019,10.0014743227905,-0.367385556861998,0.716713393118381,0.786093461833506,-6.96067583479565
"NF68","4747",1.5626238168283,7.79054171801163,2.23947990130491,0.0351580031578025,0.0697507791960441,-4.68418954473562
"NF90","3609",-0.271731186995648,12.0835466617684,-2.63514761117077,0.0148445034131733,0.0340798456640186,-3.89384611024408
"NFAM1","150372",1.30198314111584,7.75635600895513,5.36339214359866,1.9449213611628e-05,0.000179173629330733,2.57158461181991
"NFASC","23114",-2.31806329648702,11.3526598386416,-4.72112979339487,9.48131223906624e-05,0.000591975754150977,0.998610574979068
"NFAT1","4773",0.426407893159718,9.27861770332954,1.53364389378006,0.138852375424375,0.212762630126155,-5.87143273652439
"NFAT2","4772",-0.452405012192431,9.18959612050149,-2.58061444859018,0.0167708710441124,0.0377017090685362,-4.0070932719228
"NFAT3","4776",-0.673596455091998,9.10442682350694,-1.89504560364369,0.0708127312558533,0.123373959599642,-5.30403231118563
"NFAT4","4775",-0.256604192291617,10.6793469009858,-2.1562483781513,0.0418359870668259,0.0804623750292137,-4.84032925494571
"NFAT5","10725",-0.417924210659926,12.6418805486955,-2.29357114552353,0.0313539974656928,0.0635422387850241,-4.58070015590496
"NFATC","4772",-0.452405012192431,9.18959612050149,-2.58061444859018,0.0167708710441124,0.0377017090685362,-4.0070932719228
"NFATC1","4772",-0.452405012192431,9.18959612050149,-2.58061444859018,0.0167708710441124,0.0377017090685362,-4.0070932719228
"NFATC2","4773",0.426407893159718,9.27861770332954,1.53364389378006,0.138852375424375,0.212762630126155,-5.87143273652439
"NFATC2IP","84901",-0.231828822368639,9.94480394603694,-2.53890442820023,0.0183995747592553,0.0407245195488774,-4.09283975256013
"NFATC3","4775",-0.256604192291617,10.6793469009858,-2.1562483781513,0.0418359870668259,0.0804623750292137,-4.84032925494571
"NFATC4","4776",-0.673596455091998,9.10442682350694,-1.89504560364369,0.0708127312558533,0.123373959599642,-5.30403231118563
"NFATP","4773",0.426407893159718,9.27861770332954,1.53364389378006,0.138852375424375,0.212762630126155,-5.87143273652439
"NFBD1","9656",-0.61930073704764,10.3557299121258,-4.84044718211735,7.05287678638436e-05,0.000473298188278956,1.29168388447637
"NFE2L1","4779",0.0290907189828324,12.8674112176546,0.194341209234905,0.84762675350722,0.888632473060084,-7.01082529220087
"NFE2L2","4780",-0.126523706912771,11.2306896172611,-0.70892094596437,0.485546677980723,0.583264229306907,-6.77293867000111
"NFE2L3","9603",0.530123074057482,9.77686519163781,1.87655948696051,0.0734124106104755,0.127110307212112,-5.33523893353699
"NFHEV","90865",0.634489430564795,7.41590629183113,1.38675132661288,0.178903449120214,0.261521029067465,-6.07444620763026
"NFI","4782",-0.387942412101422,12.1905717695814,-3.86832206927935,0.000787391206918288,0.00314147384033389,-1.0835326113372
"NFIA","4774",0.538061666218878,11.3137379360567,1.616622911603,0.119688101910469,0.18898183835675,-5.7494266627494
"NFIB","4781",0.411841454444348,11.7607628757483,1.66666691934255,0.10923581579883,0.175951123312919,-5.6733837514667
"NFIC","4782",-0.387942412101422,12.1905717695814,-3.86832206927935,0.000787391206918288,0.00314147384033389,-1.0835326113372
"NFIL3","4783",0.208006692310876,8.9716539918745,0.834020670261947,0.412906599970851,0.51238845930127,-6.67554913551449
"NFIX","4784",0.259487796624436,10.073235622294,0.906193935612125,0.374293524787939,0.473488447321932,-6.61261019546548
"NFKB1","4790",0.295449642448446,9.93454525264191,2.24804303569267,0.034529054001859,0.0687170909683203,-4.66791017184956
"NFKB2","4791",-0.383569847659485,10.0611729791407,-1.51660616889491,0.143084492478576,0.218093916819062,-5.89584046282667
"NFKB3","5970",-0.00499201845960151,10.1149401885146,-0.0516461671209836,0.959259626728792,0.970148481914581,-7.02898752747645
"NFKBI","4792",-0.470129764567272,10.7580406385179,-1.89180632820649,0.071262367463114,0.124035165935416,-5.30951664999124
"NFKBIA","4792",-0.470129764567272,10.7580406385179,-1.89180632820649,0.071262367463114,0.124035165935416,-5.30951664999124
"NFKBIB","4793",-0.219882836891587,8.19484225941279,-1.83118752192427,0.080148362092188,0.136794443673801,-5.41087916479804
"NFKBID","84807",-0.119822658933348,8.78952116791707,-0.450980159601723,0.656255934118226,0.734871849692462,-6.92550915881732
"NFKBIE","4794",0.349133005954385,8.15186649705794,1.79701261514114,0.0855696614288728,0.144452114558455,-5.46694466425327
"NFKBIL1","4795",-0.314567322933382,8.36049794193192,-2.63332603396801,0.0149053503941696,0.0341948800871576,-3.89764931189268
"NFKBIL2","4796",0.244703462541493,7.49322810723163,1.68784679583488,0.105049644621865,0.170450034933795,-5.64065454937566
"NFKBIZ","64332",-1.15196811757028,10.988685028598,-3.01557623625719,0.00619088738442176,0.0165746276946872,-3.07169963841183
"NFL","4747",1.5626238168283,7.79054171801163,2.23947990130491,0.0351580031578025,0.0697507791960441,-4.68418954473562
"NFM","4741",0.742456223175608,6.68895605397078,1.93460247740526,0.065519013413991,0.11595299327819,-5.23651351351627
"NFRKB","4798",-0.36139130732208,9.90301091887515,-4.37266811682445,0.000225406754445713,0.00116463814476511,0.14334196257095
"NFS1","9054",-0.222867843508183,8.85820100837906,-1.73863020772863,0.0955627293446836,0.157889267092685,-5.56087961671497
"NFU1","27247",0.188876885483404,8.40184215549439,1.58135223900743,0.127546521156979,0.198515161350993,-5.80191565876669
"NFX1","4799",-0.157163036319545,10.590431681137,-1.26957021088531,0.217020410862591,0.305324606320953,-6.22398497902906
"NFX2","4799",-0.157163036319545,10.590431681137,-1.26957021088531,0.217020410862591,0.305324606320953,-6.22398497902906
"NFXL1","152518",-0.183635337249568,8.79092604088416,-1.94982442249335,0.0635765085576831,0.113182111354256,-5.2102651160599
"NFYA","4800",-0.0420462488789575,9.70401179541963,-0.307593395155681,0.76117882967566,0.82150547726148,-6.981471627375
"NFYB","4801",-0.026703827106914,8.8049451806479,-0.190081649575019,0.8509242607168,0.891057973052936,-7.01167193702044
"NFYC","4802",-0.575273273668689,9.73722177636921,-5.73564791644418,7.87080415170788e-06,9.35039785754014e-05,3.47332519814383
"NG2","6048",0.357836159994791,8.98887639890805,2.01489470386294,0.0558337398267422,0.101975367634455,-5.09642344303137
"NG20","55937",-0.167345153531683,7.65190142550283,-0.602501457345707,0.552775311468587,0.644970621919019,-6.84386134853639
"NG22","80736",-0.312900367109165,8.97053836594367,-0.596391163543266,0.556778806101407,0.648522851710565,-6.84759596240094
"NG26","7920",-0.239602509131359,9.17876311727353,-2.40293739976382,0.0247889566642547,0.0523104334760732,-4.36683449677638
"NG30","23564",-0.74589478992001,9.18920735967984,-5.90136741149785,5.28357185685927e-06,7.02666502834943e-05,3.87116362166286
"NG35","221527",-0.155947787516116,7.76191714597918,-1.20853842328026,0.239202858248431,0.330343567316454,-6.2973386062738
"NG36","10919",-0.329496697892703,9.82532494004959,-1.97761425755754,0.0601607495338527,0.108202346834188,-5.16196830112359
"NG37","80737",-1.61136403021669,7.82506647195089,-7.19274900984191,2.63520668426585e-07,8.08282373927322e-06,6.86978731398227
"NG5","80863",-0.478951134284445,6.94386464307571,-3.00557862631367,0.00633776883774491,0.0169081518565546,-3.09395115851849
"NG6","1797",-0.670583553067246,8.60064767309408,-5.53531718487933,1.27877528759436e-05,0.00013184471375139,2.98931158764297
"NGAP","9462",-0.0369466302890498,10.7421393367524,-0.169865246804339,0.866611576062185,0.903148260512859,-7.01543511646813
"NGBR","116150",0.467693451474501,9.2267718890198,3.56358900695886,0.00166378372161279,0.00571183374258226,-1.81091933005517
"NGD5","51098",-0.0456889336938637,8.48507677219416,-0.515608439591047,0.611082625251805,0.696685834805091,-6.89348873849029
"NGDN","25983",-0.151408821553538,8.27991857418892,-1.39687356098866,0.175876300110224,0.258019981702577,-6.06100348526003
"NGEF","25791",-0.951196083031089,7.89672673347477,-2.6741886974084,0.0135951829744872,0.0317194368710042,-3.81200215797576
"NGEP","50636",0.765345785073401,7.45143968675494,4.5098958004897,0.000160242904288572,0.000894427346903851,0.479847918275393
"NGF","4803",0.564374424288801,6.8547689539516,2.80814518689085,0.0100211506179223,0.0246240490195441,-3.52656074426534
"NGFB","4803",0.564374424288801,6.8547689539516,2.80814518689085,0.0100211506179223,0.0246240490195441,-3.52656074426534
"NGFR","4804",-0.115033238860704,8.09747811377413,-0.272766069667556,0.787483795081295,0.84180623646835,-6.99190046314231
"NGFRAP1","27018",-0.816893431710346,9.82447264049638,-5.43829671882319,1.61968553189292e-05,0.000156076113693725,2.75382285264194
"NGFRAP1L1","340542",-0.917624038317501,6.94364386572593,-4.38163589429421,0.000220436143275821,0.001145740259995,0.16531186176865
"NGL","2064",-1.70364959857134,11.6201744311565,-4.45945827708932,0.000181652672349377,0.000987573544165894,0.356095513896328
"NGLY1","55768",0.0373815637362132,8.89443951556074,0.369477898804312,0.715174722620896,0.784730246029918,-6.95988212570157
"NGN","4756",-0.0227209380298827,10.8138699013736,-0.103328845651143,0.918603820009607,0.942159155819719,-7.02484072286137
"NGP1","29889",0.293555159108854,9.20633142664826,2.74641221860861,0.0115408505986682,0.027664327763921,-3.65896990265002
"NGRH1","349667",0.555304623339816,6.72160957972563,2.36381591601669,0.0269761141731526,0.0560763595615586,-4.44402938404011
"NGRH2","146760",0.154152639458473,6.78635123799708,0.663252996594071,0.513806961286662,0.609219433517015,-6.8047307223359
"NGRL2","146760",0.154152639458473,6.78635123799708,0.663252996594071,0.513806961286662,0.609219433517015,-6.8047307223359
"NGRL3","349667",0.555304623339816,6.72160957972563,2.36381591601669,0.0269761141731526,0.0560763595615586,-4.44402938404011
"NGRN","51335",-0.191238830585224,9.92758050593417,-1.72745943331366,0.0975844239153982,0.160629350047485,-5.57858356937137
"NGS17","6892",1.28007039463486,11.8759813739476,7.30716336841457,2.04094474371024e-07,6.85548419252918e-06,7.12554302974796
"NGX6","51754",-1.26677532483428,9.00591016990844,-5.76232272708167,7.38035891610093e-06,8.94124304302974e-05,3.537526644344
"NHA2","133308",0.467236151464429,7.17702844266511,2.27480663227871,0.032628823392156,0.0655996766329542,-4.61677692148758
"NHC","10473",0.586728944654631,9.25972981032222,4.65656821870028,0.00011129671379596,0.000669842112256291,0.84001130230519
"NHE1","6548",-0.492236913423246,9.49239481434449,-2.83246262288509,0.00947632029567843,0.0235230847944651,-3.47401251427324
"NHE2","6549",-2.3416881289711,7.88829882498142,-5.5795449658097,1.14848044499107e-05,0.000123115556928033,3.09643797126758
"NHE3","6550",-2.02089616090117,9.95500724353132,-4.14319882877525,0.00039866158981672,0.00183684337143049,-0.417374763703766
"NHE4","389015",-3.88532478476068,8.14294393456848,-20.298563300805,4.10980360296563e-16,1.0903993925935e-12,26.549880746848
"NHE5","6553",0.232260596195037,7.23671730720752,1.67171470675432,0.10822555955155,0.174757663376122,-5.6656126584962
"NHE6","10479",0.380963503978936,8.48349591434483,3.5005424397166,0.00193992023139962,0.00646328802085612,-1.95947148993252
"NHE7","84679",0.329287322875171,9.19881840845333,1.62107757425882,0.118724958185723,0.187889711637193,-5.74273190772725
"NHE8","23315",-0.121650661951106,9.83653723391306,-1.25747073526961,0.22128810222164,0.310368748834035,-6.23877743719142
"NHE9","285195",1.07926352065463,8.41662107338224,3.61080575526527,0.00148257945735673,0.0052122752609677,-1.69918509541273
"NHEDC2","133308",0.467236151464429,7.17702844266511,2.27480663227871,0.032628823392156,0.0655996766329542,-4.61677692148758
"NHEJ1","79840",-0.0571729263098284,8.54400012696512,-0.176546796196618,0.861420354905323,0.899209877359858,-7.01423801697812
"NHERF","9368",0.395250021130984,10.6436367331057,1.15966698174842,0.258163165254115,0.350979295686772,-6.35378330911334
"NHERF1","9368",0.395250021130984,10.6436367331057,1.15966698174842,0.258163165254115,0.350979295686772,-6.35378330911334
"NHERF2","9351",-1.11952835240455,10.9595128773453,-3.67895904552291,0.0012547162742606,0.00456649025376188,-1.53722917022942
"NHERF3","5174",-0.956868094242793,10.4153766348436,-1.76286690797129,0.0912990771649897,0.152257515565308,-5.52216912653053
"NHERF4","79849",-1.92232254870995,8.47670433603257,-3.85402641919264,0.00081566343509661,0.00322900176346109,-1.11795416891159
"NHLRC2","374354",0.0761567057316856,10.1420739757078,0.605967830439403,0.550510840320801,0.642868402807133,-6.84172631032385
"NHLRC3","387921",0.47658701695905,9.54961470845079,3.66481328325318,0.00129898787927359,0.00468477300637884,-1.5709075810763
"NHLRC4","283948",-1.55403172613226,7.06377074701803,-8.78500698098588,8.79491005791538e-09,7.19681139197441e-07,10.2691074647112
"NHN1","124245",-0.533277581008676,10.0973349656233,-3.71873395058796,0.00113803409910763,0.00422194472703203,-1.4423630337857
"NHP2","55651",0.434716667177428,8.41807346411691,4.0908004377599,0.000454014863693295,0.00202888132340871,-0.544912699385967
"NHP2L1","4809",-0.0681265165844263,9.45949347722899,-0.527228446943409,0.603118557991613,0.689680649713993,-6.88728749792074
"NHS","4810",-0.277479129770425,10.2693747176678,-0.854874691002288,0.401498243225261,0.501048523637732,-6.65786553132748
"NHSL1","57224",-1.04749818337474,10.1866318397377,-4.99061084679531,4.86417701590087e-05,0.000359818001468986,1.66021301869723
"NHSL2","340527",0.202362367926007,9.35980614036398,0.677192351467473,0.505085184908537,0.601231886680163,-6.79524211518254
"NIACR1","338442",-1.2792900055608,7.34295885215831,-2.36507495015257,0.0269030428476417,0.0559463800250305,-4.44155688879812
"NIACR2","8843",-0.520502657270819,6.83013040762436,-1.29998704458875,0.206571109695567,0.293241082151216,-6.18625720771428
"NIAM","84897",-0.132495731032556,10.0171064680146,-1.36548751825734,0.185397084027743,0.268987985840106,-6.1024163196405
"NIBAN","116496",1.15600911973811,9.93114447553331,2.83124771623007,0.00950285871669648,0.023577931407589,-3.47664296690548
"NIBAN1","116496",1.15600911973811,9.93114447553331,2.83124771623007,0.00950285871669648,0.023577931407589,-3.47664296690548
"NIBAN2","64855",0.351553016722248,10.9419415229631,2.04905813061092,0.0521135572723991,0.0963525805132778,-5.03561298292443
"NIBP","83696",-0.770010360775386,10.4107284019173,-7.21732155207463,2.49411245067518e-07,7.89339485135153e-06,6.92486123987015
"NICAL","64780",-0.0222663159901391,10.0115579881566,-0.112405851951914,0.911483607454227,0.93688543631023,-7.02382710544106
"NICE3","25912",0.308314234533453,10.6690278309027,2.5929792395635,0.0163145955322644,0.0368281404251442,-3.98152751018167
"NICE4","9898",-0.210315261111404,11.3394550256922,-2.54001668016438,0.018354290575437,0.0406485742446273,-4.09056322445017
"NICE5","55585",0.0483754952672744,9.5452388443155,0.482069096851423,0.634343832318971,0.715671117412168,-6.91062958756766
"NICN1","84276",-0.6853071016744,8.87579609766491,-6.73484350730235,7.45376696444274e-07,1.69826573677424e-05,5.82922659729712
"NID","4811",0.948220577652142,11.2279362082596,2.77737413531765,0.0107532503253622,0.0261026215201952,-3.59274088991702
"NID1","4811",0.948220577652142,11.2279362082596,2.77737413531765,0.0107532503253622,0.0261026215201952,-3.59274088991702
"NID2","22795",0.345772453771273,9.7823695777914,0.993794331482614,0.330734606810859,0.428743013503425,-6.52972098610384
"NID67","85027",0.730179436615515,8.52053723248342,1.69709125586282,0.103265500907362,0.168172225978957,-5.62626849566191
"NIF1","10217",-1.05843918996569,10.4194662533561,-3.70040569371319,0.00119041101809913,0.00437748971982446,-1.48610791131879
"NIF2","10106",-0.21526508797028,11.9197939358314,-1.77112577113243,0.0898839302250665,0.150411256727934,-5.50888528204438
"NIF3","58190",-0.229476788400214,11.2159298736273,-1.76819218810581,0.0903844257559829,0.1511375707573,-5.51360914389604
"NIF3L1","60491",0.0428742149390224,8.39797122522947,0.338067955559369,0.738399424212794,0.803347487291106,-6.97132830268532
"NIF3L1BP1","80145",-0.0513961501539999,8.23093379743087,-0.458060660237404,0.651236693680291,0.730433095659589,-6.92220590834492
"NIFK","84365",0.835766363754366,7.84542287737712,5.86047651745506,5.82808253876526e-06,7.53519005785104e-05,3.77322794727914
"NIFL","10217",-1.05843918996569,10.4194662533561,-3.70040569371319,0.00119041101809913,0.00437748971982446,-1.48610791131879
"NIFS","9054",-0.222867843508183,8.85820100837906,-1.73863020772863,0.0955627293446836,0.157889267092685,-5.56087961671497
"NIFUN","23479",-0.241085810988743,10.3255288752826,-1.00394887636469,0.325920604992646,0.42398709739952,-6.51965812160868
"NIK","9020",-0.359486056632608,9.83432988300813,-1.41429900028477,0.170760651470963,0.251791294068754,-6.03766943234527
"NILR","50615",0.797437947048809,6.71202988871825,4.2628385996413,0.000296172263640389,0.00145212671374662,-0.125417602774892
"NIMP","84816",-0.248318429427996,7.75879816263187,-1.31584092473667,0.201281341228711,0.287243179831453,-6.16628779371256
"NIN","51199",0.100542311359256,10.8813322566497,0.491290944676135,0.627908114507481,0.710676805890124,-6.90602902348108
"NIN283","84937",-0.671993243514818,8.55658077579545,-4.3483293407228,0.000239468772252689,0.00122245195684957,0.0837326320866731
"NINJ1","4814",-0.028801490741353,9.04480570663997,-0.160834318631604,0.873637867353853,0.908864279859233,-7.01697993265311
"NINL","22981",-1.88079854679388,10.5400817423361,-7.35425710133294,1.83809170931445e-07,6.33345929016812e-06,7.23030939829933
"NIP1","662",0.00862670532107401,7.25068877649975,0.0851606750998049,0.932875682357733,0.951768761613328,-7.02661352953217
"NIP2","663",0.309821839365174,10.4183932084328,2.83855994197027,0.00934419100990287,0.0232676641149138,-3.46080283554663
"NIP3","664",1.57178408570236,9.66916698180202,4.83843428209021,7.08813903890683e-05,0.000474699559782742,1.28674088402964
"NIP30","80011",-0.151491916067124,10.2095296226144,-1.73437306575996,0.0963289341937069,0.158858417427703,-5.56763683024004
"NIP45","84901",-0.231828822368639,9.94480394603694,-2.53890442820023,0.0183995747592553,0.0407245195488774,-4.09283975256013
"NIP7","51388",0.462572475690741,8.14756952611302,4.43259402173138,0.000194201466620945,0.00104125737525727,0.290212822723246
"NIP7-1","10574",0.425136084663775,10.4328899579334,3.89102696954377,0.00074446665298684,0.00300333620093703,-1.02881129657375
"NIPA","51530",0.580810934719267,8.75606522009003,3.90688505564627,0.000715867172542347,0.00290415125374659,-0.990554921754729
"NIPA1","123606",0.32009474909518,9.24239004166424,1.75912089258505,0.0919472237083678,0.153139553694654,-5.52817882802013
"NIPA2","81614",0.223713463905636,9.48536434837468,1.98643335294516,0.05911118773856,0.106798695739265,-5.14654048243257
"NIPA3","152519",-1.72202628678843,7.45146653836887,-7.6553438121292,9.47800639914771e-08,3.9705364175798e-06,7.89307866037533
"NIPAL1","152519",-1.72202628678843,7.45146653836887,-7.6553438121292,9.47800639914771e-08,3.9705364175798e-06,7.89307866037533
"NIPAL2","79815",0.67538997708758,9.12715991103724,4.02435781275984,0.000535304993187583,0.00231625990392855,-0.70629528587525
"NIPAL3","57185",0.11228728756284,10.0660128057902,0.501671805831361,0.620699515044251,0.704973999713858,-6.90074818172861
"NIPBL","25836",-0.025913151714688,11.7764030286985,-0.317273518598413,0.75391793508783,0.815438212302158,-6.97835247594605
"NIPK","57761",1.97427779628047,7.74831448808295,5.91987676258328,5.05440661806532e-06,6.76712354524658e-05,3.91544314045117
