"","X06h_post_infection","X12h_post_infection","X18h_post_infection","X24h_post_infection","X48h_post_infection"
"NAMPT",0.139283622109811,0.640940013590931,0.513648682312881,0.866782921459219,1.21820682524344
"NAT1",-0.160204629141377,-0.371834777973601,-0.687315365651407,-0.874572844506861,-0.757699562181828
"GAL3ST4",-0.170138257687249,-0.186217611049837,0.096936251840587,0.114569065887117,-0.141593156190593
"UBE2QL1",-0.140821714032047,-0.64102414022395,0.102310893120609,-0.177878090380706,0.684297444790236
"DLGAP1-AS3",-0.303934149556029,-0.27979954660396,-0.063589626789228,0.147457450483813,0.157550899713041
"KIN",0.164791316561729,0.0507032580422893,0.253401260359038,0.0628064690573193,-0.000513824871720914
"PLCE1-AS2",0.171736270533427,-0.023430208448139,0.0130096960193509,-0.132017982276186,0.0134871603827831
"REC8",0.142128696070086,0.00752929807175029,-0.0443516887425401,0.12974048423314,0.169465193199787
"LINC01120",0.148716809241125,-0.0459253005181828,0.0427809337631508,0.00173445214089218,-0.0756846255013524
"POM121",-0.156756017117456,0.0323721289033694,-0.101650954194955,-0.224395987313396,-0.398480327678465
"SLC9B2",0.153892656952225,-0.112272818458418,0.433498553554055,0.451524960550884,1.3809144701603
"THOC1",-0.157191786943473,0.0832159225489448,-0.0383695752940838,0.00742946246661802,-0.301690112695708
"C19orf12",-0.142313096478444,-0.438396721761492,-0.440212608862399,-0.299041499906613,0.038419377402767
"SLC48A1",-0.139272265762844,0.040556203495556,0.204895439134933,0.446984230509563,0.256807449877188
"COG5",0.144502436447792,-0.0581645092517169,0.0904465632422582,-0.102483802494851,0.131340140560591
"GYS1",0.158931284485536,-0.295589611263207,-0.317253848425073,-0.597112945329446,-0.690899348955876
"ITGA9-AS1",0.151881947760109,0.0570404799386064,-0.0307986505398912,-0.135920170461784,-0.0615155625582569
"KMT5B",-0.13931454469096,0.317457799388309,0.0825361132093558,0.560991746747421,0.275381086185293
"NRAP",-0.179775167355383,-0.00883632817604108,-0.0151588135445047,-0.0346797578640916,0.00564528885572013
"RANBP17",-0.138284100032682,-0.0295871431705512,0.0330838165008527,-0.360399628186049,0.089115608393628
"RFTN1",-0.150365127197723,-0.233178102313744,-0.0399943959497508,0.0427616175333978,0.251241973063986
"ZNF720",0.157057292726529,-0.0389626831759635,0.0131595253515364,-0.0731944399305915,0.110709671861787
"BMS1P1",0.249843955468823,0.0881628861332118,-0.276056342491911,-0.142544047546095,-0.476590356033273
"IFNA1",-0.164784506978955,-0.155376085454863,-0.0283680696403743,0.068141722481903,-0.0745439746820447
"RAG1",0.157974258494798,0.125553543154145,0.391777907267971,0.344681506601308,0.636898231718857
"TEDC1",-0.163307590127933,0.0137256547916689,0.119744200037344,-0.0450787428921515,-0.356757455691749
"AFDN",-0.141645681796755,0.18204801249917,-0.119535205901091,0.372082367549426,0.0209373403134716
"FUT7",-0.191364154233902,-0.0450104764260999,-0.0786788309478688,-0.0897268338819384,-0.0474949086748611
"HMGXB4",-0.150263673140625,0.294070763968252,-0.00806296103868753,0.330681142089057,0.683440683645021
"IL27",0.193902281331,-0.00421406149899095,-0.0475727651373132,-0.127774555191695,-0.0346230821251083
"KIAA0040",-0.162083089055536,0.00669924159138446,0.110312698882889,-0.14146537269709,0.161336068071223
"KNOP1",0.14009554604253,0.186700772244991,0.145082327635488,0.101725094566518,0.202426386591801
"MTCH2",0.140608769660155,-0.0174373777899266,0.153355544292397,0.108416745787254,0.515073027831514
"PRSS36",-0.175422708271971,-0.0798243927543227,-0.210145645291079,-0.118008416767256,-0.154166912463134
"RSBN1L",0.142261262257579,0.129165559614349,-0.000883772415841477,0.290781639142073,0.291466614918036
"SLC35C1",0.159485824571806,-0.0958221279022151,-0.0552526494988372,-0.305298815187808,-0.102904989391092
"SRSF6",0.155439302815832,0.113541924479884,0.201931227993871,-0.325343165932527,-0.814006745581415
"ZNF432",-0.180361386634561,0.216464137536009,0.0836832285913109,0.0191088060362485,0.160991212754719
"ZNF704",0.145668591078405,0.264159568992335,0.382604366021388,0.129044947492515,-0.0341353577668153
"ELP2",0.139716708074707,0.157285160348151,0.154256634142502,0.0399530098454131,-0.0869378026155658
"SPC25",0.187218158303125,0.0847958475415478,0.310967843032715,-0.0606132212645196,-0.798914823835894
"JMJD1C-AS1",-0.157846945520591,-0.260157279779542,-0.538020788689979,-0.559782568182714,-0.566017276557383
"LINC01238",0.173224737141604,-0.0479861539359869,-0.204705897382978,0.0926502842981463,0.207774678152513
"LINC01657",-0.233062611622167,-0.073678533110523,0.0234752507477127,-0.0187136379881636,-0.0371725209887765
"RDH13",-0.146073559857974,-0.0994881709952296,0.0901890448072908,0.133630994210174,0.479889340531025
"TIMM44",0.144873051641333,0.480917164845986,0.535888655748302,0.88145271113717,0.846832033217286
"FAM120A",0.142406252451062,0.000734370787060179,0.0226823707219879,-0.12898312528082,-0.251691223847808
"LMTK2",0.139213385977872,0.277888085444105,0.155434673694722,0.534593396172632,-0.0412479601981284
"RBP1",-0.140554124869595,-0.330654349468428,-0.412636833752122,-0.442607875017429,-0.473150441002817
"FAM106A",-0.245769739668283,-0.0535762575543925,0.0672809129001055,-0.00373475741949569,0.168155567234151
"AMT",-0.162728426754624,-0.570173337683185,-0.451630901303224,-0.552945146711604,-0.487937595118936
"LENG1",-0.146082443734381,-0.0410950430825467,-0.0785293285640059,-0.0899221658430109,-0.0300347108727506
"RWDD3",-0.219588097704762,0.176679258636083,-0.238802517441766,0.548312031135801,0.969529629679953
"CCDC13-AS1",0.14556789110529,-0.0257320306646784,-0.164910107534987,-0.0773942295980659,0.171609128162212
"CHCHD1",-0.199985192292919,-0.0655636299265616,0.117413204813415,-0.193635666936695,-0.0663687303330232
"CLBA1",-0.155307963065415,0.0455623190518368,-0.474599680138841,0.00581918699181205,-0.20738337263187
"CLDN4",-0.165024032331991,-0.157957342762398,-0.223728858299,-0.288543024556307,-0.4735496293548
"ERVK3-2",0.166834554941234,-0.150399351479273,0.100635460850658,0.0807918631907993,-0.0195758781152571
"GBF1",0.234560653907685,-0.025849764668739,0.172681470618032,-0.402840819773534,0.0296686987372414
"GRAP2",-0.158763332054169,-0.172349749615385,-0.125021215277046,-0.0292943113837758,-0.0225375393120935
"HNRNPF",0.14040149777213,-0.00368747521869928,0.315445897244084,-0.283084150028014,-0.259573479114097
"KDM1A",0.164178231856816,-0.0851536809287818,-0.0400129640002618,-0.160870192053567,-0.372342571695443
"LOC100507562",0.154873408563937,-0.0354682147803196,-0.0484122705113177,0.07860076076296,-0.225797345592768
"LOC414300",0.173264808212102,-0.137703145064031,0.0213827311380816,-0.175415012143119,0.149838197304206
"MAPK12",0.141373243184066,-0.0184288633556156,0.10587795380655,0.135760807253469,0.150479426700485
"MEPCE",0.157386318346356,0.130100576212566,0.44270461674776,0.0173874693560574,-0.310730855385613
"MMEL1",0.140982996715283,-0.00790488471037598,-0.0227135779418308,-0.192877452822361,-0.0448593048686874
"NEIL2",-0.203325477595381,-0.0574132688544289,-0.0297330243019394,-0.373560984135421,-0.24206044133995
"PART1",-0.143551072861241,-0.16193047602798,-0.0367322120417866,-0.0759255583030605,0.0822306398840746
"PLEKHG1",0.203665546463184,0.771300716961647,-0.27272243632065,0.297482880504477,0.567957106592663
"PRADC1",0.145477429554012,-0.258670043703838,0.0458063229353094,-0.493779397385728,-0.433604334919458
"RAB40A",-0.220851894253329,-0.202931984071802,-0.250566010815198,0.02390513375203,-0.169694866218894
"SH3GLB1",-0.137421248577128,-0.224513257318781,-0.210782056916377,-0.260257972238723,-0.396213280538905
"SSPO",-0.177834869386792,-0.109786347956994,0.0342089915384314,0.0687864299896273,-0.181659704477412
"TM7SF2",-0.138595440427305,-0.333357550823402,-0.493779817207296,-0.837589934640611,-1.80607934103276
"ZDHHC11",0.144708831270035,-0.16124003647954,-0.100952315251577,-0.161058150340779,9.29102592062137e-05
"ZNF876P",0.142512549266522,0.0684601738532993,0.0856539998147854,0.0339071502402479,0.0296069355966955
"ZNRF4",-0.20594998100767,-0.229688472192564,-0.0291736045968314,-0.195289225810375,-0.18070592711828
"BPIFA2",-0.184990894796939,0.142396656094095,0.033553723128243,-0.140138216416209,-0.046055206396062
"C1orf94",0.184504517109296,-0.179091543478452,-0.166596811185394,-0.204034383457898,0.0894001693087487
"HAS2",-0.15513579679804,0.53067745876143,-0.378477407918008,0.322777595769931,0.724103954270069
"IZUMO1",-0.151388077001271,-0.0646817274198406,-0.0135138274281643,0.212016590851351,0.121034834736573
"C15orf54",0.261718364363671,0.112898201723448,-0.1759909499815,0.0757862461403715,0.052180556992877
"RMI2",0.139004079821214,0.474067324446032,0.280985991577314,0.245305904337669,0.155306601759375
"TRMT10C",0.163196664011585,0.149555403293981,0.308241102750525,0.0555766803096187,0.152074470636121
"FABP4",-0.14162419094855,-0.0243774495477709,-0.0548396348682711,-0.0114990889585553,0.0347911576611559
"LOC283435",-0.222378038067635,0.077128703492924,0.0357497456213229,-0.238092571835139,0.269012461620807
"AP4M1",-0.139826150009963,0.0155900199219214,-0.191439795288773,-0.0277934280161194,-0.363992628414648
"APOA2",-0.230363168670602,0.0763842442703044,0.640448788052018,-0.135353508508656,-1.1420094471494
"COPRS",0.175443808550716,-0.080850538140842,0.0937302909653841,-0.147203895129374,0.152629087730546
"DEFB129",0.145795864394838,-0.148429061343413,-0.00668767970577333,-0.172238803018982,-0.0041480064320889
"HTR1B",-0.192090331872472,0.0409972527915725,0.226069698001871,-0.0315092405782673,-0.129732185715773
"LOC100507006",0.190696950760943,-0.0139930248733782,0.0186236868540295,0.0626978025735223,0.0742942195793539
"PPP4R1",-0.138222241014546,-0.153981874129002,-0.32456276848907,-0.141213283297519,-0.0854471980683389
"SF3A2",-0.196255865550492,-0.190963672601635,0.0970239517076301,0.429346804729585,0.629935982929087
"ZMYND15",-0.169465327532079,-0.0430037000748733,0.250125318255996,0.0605516935651504,0.0259686279299034
"CNGB3",0.177976359887778,0.137234979853947,-0.0574031455769655,0.226468556886815,0.563021472399032
"DEFB132",-0.141192632908081,0.1857643516719,0.0433725157153879,-0.0612297783073559,0.000936672202880739
"ESD",0.150148631116209,0.294243205180438,0.263639275571494,0.252138690384274,0.450972739943607
"MCUR1",0.147522266323799,-0.0852891873212194,0.072002443279958,-0.302126684303021,-0.222762899361429
"PODXL2",0.208232524109747,0.112266533383534,0.34737641343073,-0.00217488197144444,0.122696712994169
"PRMT9",0.15898356069593,0.4362858427652,0.093339633110558,0.667723797890584,0.232145086578134
"SUGP2",0.139199571754173,-0.0394275324218079,-0.0540339823666933,-0.0801567174223354,-0.0692122937515744
"TMEM201",0.221970309327036,0.176284734099294,0.121450239821368,-0.194535530346927,-0.468689501009167
"ZCCHC18",0.216958593225008,0.0216557209687744,-0.390723912038132,-0.0974119070046284,0.240716112291563
"SIRPA",0.141525054820421,0.230146421743929,0.270883777967256,0.58061826460108,0.51512500721809
"XPO7",0.139827299859387,-0.0109852927432579,-0.0755380260603111,-0.238226687797876,-0.38109770384164
"ZCCHC4",0.144665650674269,0.127989497955175,-0.129916176896036,-0.021634219784719,-0.30760408090954
"DPEP2NB",-0.157582762221111,-0.0890575316834141,0.0803955849935587,-0.185895667432486,-0.197369112857009
"LOC285638",-0.186680329254227,-0.156684758958175,-0.0277622304943153,-0.0386596023648789,-0.305582869244685
"TMIGD2",-0.178168469651073,-0.00637663783449405,-0.0216257698462998,-0.0588510048679511,-0.0732511275463814
"ZKSCAN7",0.150802250712976,0.682276909283072,0.177987136479148,0.265063587535198,0.307354020944348
"ANKRD33",-0.158676976515467,0.208063520946669,0.0582452654496155,-0.0887277769957233,-0.193249233030383
"SPATA9",-0.140290021111205,-0.0826629092036986,0.0370235006022095,-0.0448026435189877,0.10970067081175
"MYO1C",-0.154235395438782,-0.283724171037367,-0.371082029977236,-0.172352413741848,0.295699630616371
"ELAVL4",-0.150709576945449,0.0110893408092076,0.119505216249353,0.00488785176086903,-0.106268041325654
"IGFL2",-0.193222791591727,-0.0282144527467771,0.152902336168594,-0.0737887540867463,0.380144055963308
"BLNK",0.165580457859124,-0.0338012104696697,0.163005015941434,-0.00785608351183642,0.149192528557315
"LINC02171",-0.146084966892905,-0.029299325278374,-0.0826660787442979,-0.0789876293807907,-0.0838388840573883
"RING1",-0.142737580323695,0.0261251910898679,0.0962833418118745,0.111920282701371,0.131885284535533
"SPATA3",-0.20089396896654,-0.0436255134378669,-0.0427570542977103,0.178122221749299,-0.0108448412871933
"C20orf197",-0.176514778470645,-0.0199777108331354,0.0652515707793926,-0.0840699906464284,0.0314949454907514
"ALKAL2",-0.158215449836954,-0.0756996609164897,-0.0232612708534616,0.128181422261069,-0.0249667476741071
"APPL1",0.241311345584122,0.285451279333433,0.206639331253748,0.444486000766801,0.998379739293041
"ARCN1",0.136997135967222,-0.0501462899975209,0.00330331181441501,-0.0297799933783498,0.129273808964991
"CACNA2D3",-0.161879759686339,-0.0810252208639719,0.212641440108676,0.0980485826438571,-0.0301078893428053
"CARD16",-0.207015810871382,0.0113227449147999,0.129090980574748,-0.167295876383915,0.102190924255875
"DIO3",-0.171811080726617,0.0307804968857379,-0.194987146819974,-0.141220516184257,-0.288143364895184
"DZIP1L",0.290653821005051,0.241546928418243,0.559605458874872,0.199573975541171,-0.00656555885163623
"ECE2",0.145056635325429,0.0450857390804593,0.328626463842165,-0.0763797137414839,0.0862256009202467
"GPATCH11",0.209922174577795,0.202874097332857,0.0209566341179803,0.150490036842122,0.454884706885617
"IFNA14",-0.163179154042771,-0.131670718051542,0.0785182368193538,0.0952415607374455,0.0625075458022963
"LOC105378052",-0.19609805221204,-0.145531750651316,-0.154086281345816,-0.158259064657509,-0.24360761889475
"MRPS27",0.143574196904072,0.0435212860420959,0.015184909992942,-0.0717842993219637,-0.105747037559367
"RAB3A",0.13714311295211,-0.0346782083100123,-0.121160331486446,-0.0417318934124253,-0.369853913785723
"SCN5A",-0.166085510022639,-0.148075485557299,-0.00801165539554116,-0.0299497989377855,0.0858983478061872
"BNIPL",-0.171104173808515,-0.0354599978166692,-0.00247310146738045,0.0715968118163404,-0.057526530182034
"SMIM30",0.160145251969175,0.0539064405744796,0.347404499389322,0.630897941293904,1.11022819490123
"XAGE2",-0.141073334923683,-0.0833229814642165,0.127909989912429,-0.235768564168501,0.0527430250709982
"CCDC58",0.202255894865754,0.146441341762829,0.70941867022678,0.56472088926607,1.3321624169444
"MYOM2",0.146543205256812,0.0586507984740754,0.0347849645439799,0.0239334252057217,-0.00491800080063332
"MRPL54",-0.187203910154002,-0.296982154981176,0.0512626923760102,-0.0830806519669434,-0.174779548246153
"ZNF582-AS1",0.14030212338718,0.0168946362552029,0.331681337816141,0.548791798724163,0.515319008183657
"AKR7A2",0.148769615426108,0.0422138858395762,0.10025693676406,-0.0348317648669383,-0.304778078141547
"SLC25A30",0.180392156916475,-0.0246838637587885,0.026830073004926,-0.208402364067013,-0.209953498994381
"ZNF385B",0.180278929027047,0.178596787795917,-0.0902833512043646,0.221371930923512,0.246717865389904
"CCDC158",0.185192606295148,-0.175847567644337,0.0411413654718134,0.0207734741851699,0.143127092357444
"KCND1",-0.206664471696151,-0.160785969615524,-0.215463396922402,-0.337309439651949,0.109409260329652
"HHATL",0.158995089905675,0.101989690818801,-0.298998945938087,0.051225354146387,0.00784300764012347
"INO80E",0.192169552693677,-0.0856033987656311,0.214306091086391,0.136895468070161,0.250532568920141
"WASF3",-0.140245438152697,-0.143427717193708,-0.0473113256649551,-0.227571681438691,-0.117551979139344
"COL6A2",0.137286061451113,-0.0423995457824695,0.0645589415815584,0.0428471983116605,-0.0840253151131911
"LINC01732",0.14157768077798,0.11628652381293,0.136129054454274,0.0550946404654029,0.0040817263870947
"LOC100507506",-0.170461764276137,-0.0027963738912975,-0.140821111328444,0.141492376165743,0.235123988956302
"PA2G4",0.181383063330074,0.132130259082372,0.4246243177144,0.140216442032004,0.134992688578897
"RSPO1",-0.343626487673379,0.238586964456838,0.0293366617118025,-0.159433355060178,-0.0480338836438197
"ZNF793-AS1",-0.177175317340843,-0.0769875658863213,0.227227910996195,0.0932584495476747,-0.0150288405880583
"GARNL3",-0.140539348833416,-0.173715523710498,-0.126320513417209,-0.168125320267909,0.000354863374375292
"LIMD2",-0.212520024937679,-0.443946953691706,-0.147507650936392,-0.188761331681887,-0.424917911015114
"LOC729296",-0.218232020375815,-0.0248536580412582,-0.114381156711903,-0.106966892776216,0.097000439791386
"SPATA12",0.161590861547857,0.0408751096437272,-0.234545707856793,-0.0836424438211556,0.082403710982514
"UTF1",-0.212830904639802,-0.19178939335868,0.12858489371878,-0.0131530104371107,-0.00856952830636359
"DNAJB14",0.13870115309679,0.352085865627739,-0.120221191719464,0.38877712748204,0.509056654124052
"ZNF541",0.185806112918836,-0.151858805538898,-0.121943542613727,-0.0193452541449357,-0.0678558905356974
"AKAP17A",0.164420096021987,-0.0396899950422691,0.304709102559276,0.242963904803489,0.503250199550972
"CLVS1",-0.228162827952151,-0.00674979905907058,0.0798829752327572,-0.167670646930738,0.0207818747290176
